X,Y,OBJECTID,GlobalID,CreationDate,Creator,EditDate,Editor,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
-78.5690585519999,35.7989603030001,570700,99b30358-ff6e-4738-97b7-003e12cbcfe9,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010462,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,3900 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2020/02/24 07:01:00+00,2020,2,24,2,Monday,35.7989603030001,-78.5690585519999,RPD,2020/02/24 23:45:21.369+00
-78.5690585519999,35.7989603030001,570701,d64da824-a5fd-4180-a223-f7f257af5161,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010462,VANDALISM,80B,All Other/Damage to Property (minor),,3900 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2020/02/24 07:01:00+00,2020,2,24,2,Monday,35.7989603030001,-78.5690585519999,RPD,2020/02/24 23:45:21.369+00
-78.7101651739999,35.8632924880001,570705,b2171cc0-3cb4-4dab-9fad-ea2ba0e451b3,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010471,VANDALISM,80B,All Other/Damage to Property (minor),,6800 BLOCK DAVIS CIR,RALEIGH,RALEIGH,Northwest,2020/02/24 12:22:00+00,2020,2,24,7,Monday,35.8632924880001,-78.7101651739999,RPD,2020/02/24 14:56:47.169+00
-78.78636611,35.9116001240001,570706,03391e65-fa44-4c6f-860d-d917e0e8210b,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010473,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,10300 BLOCK CRESTGATE TER,RALEIGH,RALEIGH,Northwest,2020/02/24 12:15:00+00,2020,2,24,7,Monday,35.9116001240001,-78.78636611,RPD,2020/02/24 21:53:25.723+00
-78.535405809,35.73427436,570707,8cdae15e-4087-47fa-a6a8-86c9d0752162,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010480,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3400 BLOCK KERNSTOWN DR,RALEIGH,RALEIGH,Southeast,2020/02/24 13:04:00+00,2020,2,24,8,Monday,35.73427436,-78.5354058089999,RPD,2020/02/24 23:54:42.327+00
-78.6372926399999,35.7645997700001,570709,20b1888b-a5b4-4746-931c-f6f726fd5cfe,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010486,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,1300 BLOCK S BLOUNT ST,RALEIGH,RALEIGH,Downtown,2020/02/24 14:22:00+00,2020,2,24,9,Monday,35.7645997700001,-78.6372926399999,RPD,2020/02/24 23:55:35.267+00
-78.6433451679999,35.836602534,570711,f251f8cc-0593-449b-a1d9-692d79beace1,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010488,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,4100 BLOCK MAIN AT NORTH HILLS ST,RALEIGH,RALEIGH,North,2020/02/24 13:55:00+00,2020,2,24,8,Monday,35.8366025340001,-78.6433451679999,RPD,2020/02/24 18:14:48.760+00
-78.5710638779999,35.7759485650001,570712,5de049fc-87b5-4ed3-89c5-046f04d70b2f,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010489,LARCENY FROM MV,35G,Larceny/Theft of MV Parts-Accessories,CRIMES AGAINST PROPERTY,3000 BLOCK BUSINESS PARK DR,RALEIGH,RALEIGH,Southeast,2020/02/24 13:59:00+00,2020,2,24,8,Monday,35.7759485650001,-78.571063878,RPD,2020/02/24 23:56:26.489+00
-78.63174291,35.776681501,570723,35801043-8638-4431-be99-2df5e85c9a70,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010521,VANDALISM,80B,All Other/Damage to Property (minor),,500 BLOCK E MARTIN ST,RALEIGH,RALEIGH,Downtown,2020/02/24 18:55:00+00,2020,2,24,13,Monday,35.776681501,-78.63174291,RPD,2020/02/25 00:03:30.760+00
-78.720214777,35.8904196300001,570726,83507dc6-3398-4573-8409-43625e8bb441,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010527,WEAPONS VIOLATION,51A,Weapons/Carry Concealed Weapon,CRIMES AGAINST SOCIETY,8400 BLOCK PRIDE WAY,RALEIGH,RALEIGH,Northwest,2020/02/24 19:30:00+00,2020,2,24,14,Monday,35.8904196300001,-78.720214777,RPD,2020/02/24 22:50:41.227+00
-78.699899236,35.75725536,570727,e2d394c9-baaa-451f-b5d3-88427cef0dc5,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010529,VANDALISM,80B,All Other/Damage to Property (minor),,2500 BLOCK GORMAN ST,RALEIGH,RALEIGH,Southwest,2020/02/24 19:22:00+00,2020,2,24,14,Monday,35.75725536,-78.699899236,RPD,2020/02/24 20:53:43.310+00
-78.684936213,35.8670170740001,570729,bb5529fe-a224-438b-90bc-d379a324e7f4,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010537,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,6100 BLOCK CHOWNING CT,RALEIGH,RALEIGH,Northwest,2020/02/24 19:55:00+00,2020,2,24,14,Monday,35.867017074,-78.684936213,RPD,2020/02/24 21:44:14.790+00
-78.61047307,35.842688502,570730,c1dda63c-1b91-438a-865e-8b38d3d1c994,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010541,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,4500 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,North,2020/02/24 19:33:00+00,2020,2,24,14,Monday,35.842688502,-78.61047307,RPD,2020/02/24 22:05:08.517+00
-78.615313156,35.816300321,570731,0e7de8b9-744b-4fe1-8be2-e1ea30e8739d,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010545,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,MELLOW FIELD DR  &  E SIX FORKS RD,RALEIGH,RALEIGH,North,2020/02/24 19:11:00+00,2020,2,24,14,Monday,35.816300321,-78.615313156,RPD,2020/02/24 21:40:58.740+00
-78.6396849929999,35.8743765930001,570733,00d2548d-1733-4ef7-bd5f-aa070d8dc571,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010552,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,400 BLOCK HENSLEY DR,RALEIGH,RALEIGH,North,2020/02/24 20:07:00+00,2020,2,24,15,Monday,35.8743765930001,-78.6396849929999,RPD,2020/02/25 00:33:41.960+00
-78.637164196,35.766993889,570734,3fbd8bb9-6803-4ae8-a3b3-3ccdeba50d12,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010554,ALL OTHER OFFENSES,80D,All Other/Trespassing,,1000 BLOCK S BLOUNT ST,RALEIGH,RALEIGH,Downtown,2020/02/24 20:34:00+00,2020,2,24,15,Monday,35.766993889,-78.637164196,RPD,2020/02/25 01:08:53.373+00
-78.6235855479999,35.7440709980001,570736,470ee873-aa44-444d-b62d-4891a85a5345,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010559,VANDALISM,80B,All Other/Damage to Property (minor),,900 BLOCK CROSS LINK RD,RALEIGH,RALEIGH,Southeast,2020/02/24 20:56:00+00,2020,2,24,15,Monday,35.744070998,-78.6235855479999,RPD,2020/02/24 23:29:11.510+00
-78.6850512189999,35.8374955350001,570741,7f14f27b-8525-4b69-a050-3653b8ec1f93,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010577,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,4100 BLOCK ARCKELTON DR,RALEIGH,RALEIGH,Northwest,2020/02/24 22:45:00+00,2020,2,24,17,Monday,35.8374955350001,-78.6850512189999,RPD,2020/02/25 02:46:19.460+00
-78.58727879,35.7748521190001,570748,667399fa-797c-405f-8380-10d748193a59,2020/02/25 05:00:04.153+00,RaleighGIS,2020/02/25 05:00:04.153+00,RaleighGIS,P20010616,HUMANE,82J,Humane/Chemical Deployment,,600 BLOCK RAWLS DR,RALEIGH,RALEIGH,Southeast,2020/02/25 03:28:00+00,2020,2,24,22,Monday,35.7748521190001,-78.58727879,RPD,2020/02/25 03:58:45.623+00
-78.560218671,35.798404217,570894,b864bd92-4017-4690-86af-2df476dce67a,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010830,ASSAULT,25F,Assault/Intimidation-Communicating Threats,CRIMES AGAINST PERSONS,4500 BLOCK NEW BERN AV,RALEIGH,RALEIGH,Northeast,2020/02/26 05:37:00+00,2020,2,26,0,Wednesday,35.798404217,-78.560218671,RPD,2020/02/26 13:05:00.360+00
-78.575986894,35.8542551510001,570898,2d631154-df33-4cbb-9575-19909d020bb4,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010834,ASSAULT,25G,Assault/Aggravated,CRIMES AGAINST PERSONS,3800 BLOCK GREY HARBOR DR,RALEIGH,RALEIGH,Northeast,2020/02/26 06:59:00+00,2020,2,26,1,Wednesday,35.8542551510001,-78.575986894,RPD,2020/02/26 23:27:45.409+00
-78.626944312,35.904189644,570900,c746a320-4ac9-4914-b3b3-dfb5bb5b5771,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010836,DRUGS,54D,Drug Violation/Misdemeanor,CRIMES AGAINST SOCIETY,1000 BLOCK CLEAR CREEK FARM DR,WAKE COUNTY,RALEIGH,North,2020/02/26 06:54:00+00,2020,2,26,1,Wednesday,35.904189644,-78.626944312,RPD,2020/02/26 15:21:17.003+00
-78.716474415,35.86184165,570901,ad0124c1-34c9-4658-a6f8-4eabda97e5a1,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010837,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,6100 BLOCK CODES RIDGE RD,RALEIGH,RALEIGH,Northwest,2020/02/26 07:52:00+00,2020,2,26,2,Wednesday,35.86184165,-78.7164744149999,RPD,2020/02/26 23:00:32.420+00
-78.716474415,35.86184165,570902,e313a19d-7fd0-4a1b-89c1-5813f505bbc4,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010837,WEAPONS VIOLATION,51A,Weapons/Carry Concealed Weapon,CRIMES AGAINST SOCIETY,6100 BLOCK CODES RIDGE RD,RALEIGH,RALEIGH,Northwest,2020/02/26 07:52:00+00,2020,2,26,2,Wednesday,35.86184165,-78.7164744149999,RPD,2020/02/26 23:00:32.420+00
-78.610332279,35.7419874440001,570906,dc401e7e-dc5a-4253-a2f6-7d9c395fbcdf,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010848,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,1800 BLOCK ELKPARK DR,RALEIGH,RALEIGH,Southeast,2020/02/26 11:33:00+00,2020,2,26,6,Wednesday,35.7419874440001,-78.610332279,RPD,2020/02/26 21:05:10.680+00
-78.63785448,35.7880062510001,570907,bcff1c43-8d1d-4b22-8d85-59ecf940f5d3,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010851,VANDALISM,80B,All Other/Damage to Property (minor),,0 BLOCK E PEACE ST,RALEIGH,RALEIGH,Downtown,2020/02/26 12:48:00+00,2020,2,26,7,Wednesday,35.7880062510001,-78.63785448,RPD,2020/02/26 21:06:04.193+00
-78.614399969,35.8505668280001,570908,4e223846-f5d3-4fa3-81f0-6a3d5da081c6,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010856,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,1400 BLOCK E MILLBROOK RD,RALEIGH,RALEIGH,North,2020/02/26 12:50:00+00,2020,2,26,7,Wednesday,35.8505668280001,-78.614399969,RPD,2020/02/26 22:18:29.220+00
-78.607070472,35.793274684,570910,fe4c7abb-7d4c-4688-bcf0-7a0ae605d8ee,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010859,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,1000 BLOCK BRIGHTON RD,RALEIGH,RALEIGH,Southeast,2020/02/26 13:25:00+00,2020,2,26,8,Wednesday,35.793274684,-78.607070472,RPD,2020/02/26 21:07:00.913+00
-78.7224362439999,35.8741774470001,570912,2b512aa6-68fe-4455-b94e-b0c2a6e5527c,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010861,VANDALISM,80B,All Other/Damage to Property (minor),,5300 BLOCK SUMMIT MANOR LN,RALEIGH,RALEIGH,Northwest,2020/02/26 14:01:00+00,2020,2,26,9,Wednesday,35.8741774470001,-78.7224362439999,RPD,2020/02/26 20:36:27.830+00
-78.599521299,35.793704829,570913,36fc435c-138f-4cc7-a718-2153f97bd137,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010862,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,1100 BLOCK CULPEPPER LN,RALEIGH,RALEIGH,Southeast,2020/02/26 13:46:00+00,2020,2,26,8,Wednesday,35.793704829,-78.5995212989999,RPD,2020/02/26 22:26:30.207+00
-78.599521299,35.793704829,570914,04cf14e6-fc6e-448a-8dea-785d4cb9257b,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010862,VANDALISM,80B,All Other/Damage to Property (minor),,1100 BLOCK CULPEPPER LN,RALEIGH,RALEIGH,Southeast,2020/02/26 13:46:00+00,2020,2,26,8,Wednesday,35.793704829,-78.5995212989999,RPD,2020/02/26 22:26:30.207+00
-78.554484526,35.8499874710001,570916,2c333bd1-17a4-4443-b05f-0e4727317726,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010864,FRAUD,56B,Fraud/Credit Card-ATM Fraud,CRIMES AGAINST PROPERTY,5200 BLOCK FIELDWOOD CT,RALEIGH,RALEIGH,Northeast,2020/02/26 14:06:00+00,2020,2,26,9,Wednesday,35.8499874710001,-78.554484526,RPD,2020/02/26 20:45:13.620+00
-78.676635894,35.77941574,570917,2bc95c78-0b83-41be-bf5b-0d58fabbab79,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010865,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,2100 BLOCK AVENT FERRY RD,RALEIGH,RALEIGH,Southwest,2020/02/26 14:08:00+00,2020,2,26,9,Wednesday,35.77941574,-78.676635894,RPD,2020/02/26 21:09:10.973+00
-78.6491647559999,35.82244103,570919,7d7ac597-c889-450b-856a-8bc6ee18f004,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010870,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,3400 BLOCK WHITE OAK RD,RALEIGH,RALEIGH,North,2020/02/26 14:19:00+00,2020,2,26,9,Wednesday,35.8224410300001,-78.6491647559999,RPD,2020/02/26 21:01:36.320+00
-78.567224983,35.835036152,570920,415136b8-5da9-45f3-b47e-08c53494c135,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010872,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,4000 BLOCK OLD COACH RD,RALEIGH,RALEIGH,Northeast,2020/02/26 14:24:00+00,2020,2,26,9,Wednesday,35.835036152,-78.567224983,RPD,2020/02/26 22:08:16.680+00
-78.586206679,35.910599061,570921,6878b84f-4d03-4ca8-b801-fa66f1bffb70,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010873,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,1300 BLOCK BURNINGBUSH LN,RALEIGH,RALEIGH,Northeast,2020/02/26 13:45:00+00,2020,2,26,8,Wednesday,35.910599061,-78.586206679,RPD,2020/02/26 22:11:57.387+00
-78.586206679,35.910599061,570922,56d9e459-04a0-438b-99a5-697555909662,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010873,VANDALISM,80B,All Other/Damage to Property (minor),,1300 BLOCK BURNINGBUSH LN,RALEIGH,RALEIGH,Northeast,2020/02/26 13:45:00+00,2020,2,26,8,Wednesday,35.910599061,-78.586206679,RPD,2020/02/26 22:11:57.387+00
-78.553224469,35.9011680150001,570925,682b23b3-f6ed-4350-889c-76a59fcf3335,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010878,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,5200 BLOCK EVERGREEN FOREST WAY,RALEIGH,RALEIGH,Northeast,2020/02/26 14:01:00+00,2020,2,26,9,Wednesday,35.9011680150001,-78.553224469,RPD,2020/02/27 04:38:12.023+00
-78.720214777,35.8904196300001,570926,4ecd7064-bea9-4b41-b66d-5be77b9f85e9,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010880,VANDALISM,53A,Damage to Property (Group A),CRIMES AGAINST PROPERTY,8400 BLOCK PRIDE WY,RALEIGH,RALEIGH,UNK,2020/02/26 14:42:00+00,2020,2,26,9,Wednesday,35.8904196300001,-78.720214777,RPD,2020/02/26 21:25:11.653+00
-78.581871969,35.9192809100001,570928,82fd26cb-ab07-4eb3-83b8-7f5bd6e8984e,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010882,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,10700 BLOCK SUMMERTON DR,RALEIGH,RALEIGH,Northeast,2020/02/26 14:45:00+00,2020,2,26,9,Wednesday,35.9192809100001,-78.581871969,RPD,2020/02/26 21:36:45.853+00
-78.5821680729999,35.8643462150001,570930,a634f439-0e35-4f87-979c-f5ed0ae4bd15,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010884,LARCENY FROM MV,35G,Larceny/Theft of MV Parts-Accessories,CRIMES AGAINST PROPERTY,5800 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020/02/26 14:50:00+00,2020,2,26,9,Wednesday,35.8643462150001,-78.5821680729999,RPD,2020/02/26 21:49:44.110+00
-78.695978525,35.7478194170001,570931,8286367b-39b4-49fa-a36d-0468440baac2,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010886,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,2100 BLOCK WOLFTECH LN,RALEIGH,RALEIGH,Southwest,2020/02/26 14:59:00+00,2020,2,26,9,Wednesday,35.7478194170001,-78.695978525,RPD,2020/02/27 03:29:57.860+00
-78.7208034719999,35.8596322430001,570934,ac49cc40-1819-48ad-ba95-7b53da41d016,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010909,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,5800 BLOCK CAMEO GLASS WAY,RALEIGH,RALEIGH,Northwest,2020/02/26 16:19:00+00,2020,2,26,11,Wednesday,35.8596322430001,-78.7208034719999,RPD,2020/02/26 20:23:03.503+00
-78.583426505,35.873494253,570937,f60e85be-9703-4277-8b08-92773079f37e,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010916,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,6300 BLOCK TRIANGLE PLANTATION DR,RALEIGH,RALEIGH,North,2020/02/26 16:52:00+00,2020,2,26,11,Wednesday,35.873494253,-78.583426505,RPD,2020/02/26 21:14:46.303+00
-78.580768429,35.853312762,570938,154e4a80-f8c2-4f8c-9fe5-3052f2073006,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010918,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,4900 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2020/02/26 16:56:00+00,2020,2,26,11,Wednesday,35.853312762,-78.580768429,RPD,2020/02/26 20:49:21.173+00
-78.6394584389999,35.7736202850001,570940,73d3e10d-b8c7-4949-978b-1707ddabab5e,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010929,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,500 BLOCK FAYETTEVILLE ST,RALEIGH,RALEIGH,Downtown,2020/02/26 16:43:00+00,2020,2,26,11,Wednesday,35.7736202850001,-78.639458439,RPD,2020/02/27 01:35:08.863+00
-78.6172201109999,35.7780151950001,570941,f2237393-784b-4d31-8f2b-94b631a5e10c,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010930,BURGLARY/RESIDENTIAL,30B,Burglary/Residential,CRIMES AGAINST PROPERTY,1400 BLOCK BATTERY DR,RALEIGH,RALEIGH,Southeast,2020/02/26 17:14:00+00,2020,2,26,12,Wednesday,35.7780151950001,-78.6172201109999,RPD,2020/02/26 20:38:53.587+00
-78.612878272,35.8057192050001,570943,2e0534a4-5809-401c-991c-0f7de37b6dc5,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010936,BURGLARY/COMMERCIAL,30A,Burglary/Commercial or Non-Residential,CRIMES AGAINST PROPERTY,2400 BLOCK CRABTREE BLVD,RALEIGH,RALEIGH,Southeast,2020/02/26 17:46:00+00,2020,2,26,12,Wednesday,35.8057192050001,-78.612878272,RPD,2020/02/26 23:42:08.537+00
-78.574186063,35.8634416680001,570944,747359d5-7bab-4623-a9a9-17870536529b,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010937,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3800 BLOCK SUMNER BLVD,RALEIGH,RALEIGH,Northeast,2020/02/26 18:09:00+00,2020,2,26,13,Wednesday,35.8634416680001,-78.574186063,RPD,2020/02/26 22:10:02.957+00
-78.579048433,35.768206245,570947,1a639907-543a-41be-8c02-e0ce6a24dfbf,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010941,DRUGS,54D,Drug Violation/Misdemeanor,CRIMES AGAINST SOCIETY,3400 BLOCK POOLE RD,RALEIGH,RALEIGH,Southeast,2020/02/26 18:38:00+00,2020,2,26,13,Wednesday,35.768206245,-78.579048433,RPD,2020/02/26 21:15:21.747+00
-78.612218668,35.79233929,570950,3c34b3e2-c68d-46e1-803b-9ea4c327c26f,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010947,VANDALISM,80B,All Other/Damage to Property (minor),,900 BLOCK PINE FOREST DR,RALEIGH,RALEIGH,Southeast,2020/02/26 18:36:00+00,2020,2,26,13,Wednesday,35.79233929,-78.612218668,RPD,2020/02/27 03:30:24.750+00
-78.582898415,35.83463685,570953,3e6e500d-28a4-4d95-9519-2da4f9a48c4f,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010955,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,3900 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020/02/26 19:19:00+00,2020,2,26,14,Wednesday,35.83463685,-78.582898415,RPD,2020/02/26 21:38:18.893+00
-78.551303713,35.802494734,570954,73610434-a59d-40c9-be15-8cc78f82fa8c,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010960,VANDALISM,80B,All Other/Damage to Property (minor),,2200 BLOCK WATER SPRAY DR,RALEIGH,RALEIGH,Northeast,2020/02/26 17:20:00+00,2020,2,26,12,Wednesday,35.802494734,-78.551303713,RPD,2020/02/26 22:06:24.809+00
-78.678457424,35.8032652810001,570961,07bf9538-3e5e-48f0-b32e-8c4d7802f5a3,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20010987,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1200 BLOCK LITTLE LAKE HILL DR,RALEIGH,RALEIGH,Southwest,2020/02/26 21:32:00+00,2020,2,26,16,Wednesday,35.8032652810001,-78.678457424,RPD,2020/02/27 04:47:05.227+00
-78.6392051079999,35.7781742870001,570964,0a86d65d-6967-4feb-949a-56c9a1596440,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20011000,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,200 BLOCK FAYETTEVILLE ST,RALEIGH,RALEIGH,Downtown,2020/02/26 22:04:00+00,2020,2,26,17,Wednesday,35.7781742870001,-78.6392051079999,RPD,2020/02/27 02:08:25.409+00
-78.6392051079999,35.7781742870001,570965,b8a298ae-76b8-489f-a37c-0f06c6199cae,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20011000,LIQUOR LAW VIOLATIONS,71M,Liquor-Alcohol Law Violations,,200 BLOCK FAYETTEVILLE ST,RALEIGH,RALEIGH,Downtown,2020/02/26 22:04:00+00,2020,2,26,17,Wednesday,35.7781742870001,-78.6392051079999,RPD,2020/02/27 02:08:25.409+00
-78.688774541,35.7716548860001,570966,ddfe7163-67d5-4ff4-9da6-9a6ff8e3a6c9,2020/02/27 05:00:29.194+00,RaleighGIS,2020/02/27 05:00:29.194+00,RaleighGIS,P20011010,ASSAULT,25G,Assault/Aggravated,CRIMES AGAINST PERSONS,500 BLOCK TARTAN CIR,RALEIGH,RALEIGH,Southwest,2020/02/26 23:16:00+00,2020,2,26,18,Wednesday,35.7716548860001,-78.688774541,RPD,2020/02/27 04:05:22.830+00
